GameNumber,PlayerName,Country,Score,SecondaryScore
51,Bruno Merola Correa,RJ,990,0
51,Washington Augusto Demicheli Junior,MG,990,0
51,Leandro Machado,SP,660,44
51,Fredson Alves Pinho,GO,570,0
51,Augusto Thomas,RS,564,1
51,Felipe Rocha Carvalho,SP,564,0
51,Thomas Marcelo e Silva,GO,500,0
51,Gilberto Come,SP,500,0
51,Bruno Romero de Mendonca,SP,492,226
51,Kleber Koiti Takemoto,MS,460,69
51,Thiago Da Silva Romeiro,MS,460,0
51,Juan Rodrigo Harbar Penas,PR,460,0
51,Daniel Gonçalves Pereira,RJ,460,0
51,Wagner Willian,SP,436,0
51,André da Silva Gonçalves,SP,430,15
51,Eduardo Schneider Nering,PR,410,1
51,Jardiel Euflázio Felismino,PB,410,0
51,Gustavo Schroeder Sapelli,SC,410,0
51,Wellington Luíz Pereira,MG,380,168
51,Rafael Volner,SP,380,102
51,Luis Antonio Duarte Junior,SP,380,1
51,Daniela Fonseca de Moraes,SP,380,0
51,Guilherme Vezzoni,SP,375,0
51,Gabriel Assunção Nunes,MG,366,12
51,Fábio de Carvalho Gatti,SP,344,0
51,Luccas Pereira,RJ,320,74
51,Juliano Neves,SP,312,38
51,Paulo Roberto Resutta Gonçalves,SP,290,0
51,Bruno dos Santos Gama,SP,282,603
51,Emanuel Augusto Coutinho da Silva,PR,280,84
51,Dionathan Magayver Sperandio,RS,270,0
51,Lucas Dourado,SP,240,2
51,André Luiz Baldo,SC,240,0
51,Débora Barbosa Mota,SP,232,0
51,Maykon Douglas Mota,MG,208,0
51,Daniel Delgado,SP,160,430
51,Wanderlei Hüttel,SC,120,25
51,Rogerio Almeida de Oliveira,SP,120,0
51,Manoel Messias Batista,SP,98,0
52,Andrew Ngai,Australia,1250,0.9887
52,Diarmuid Early,Ireland,1250,0.9884
52,Bo Rydobon,Thailand,1250,0.9799
52,Anup Agarwal,India,1242,0.9803
52,Jean Wolleh,Germany,1167,0.9792
52,Adam Carter,Canada,1128,0.981
52,Daniel Hart,United States of America,1128,0.9792
52,Harry Gross,United Kingdom,1112,0.9793
52,Benjamin Weber,Austria,1004,0.9793
52,Ricardo Domínguez,Mexico,994,0.9793
52,Edwin Brown,United Kingdom,982,0.9795
52,Jakub Pomykalski,Poland,982,0.9794
52,Nick Boberg,New Zealand,975,0.9792
52,Joshua Bruce,United States of America,938,0.9793
52,Luca Riccardi,Italy,938,0.9792
52,Coby Dombrowsky,United States of America,938,0.9792
52,Adam Reichenbach,Hungary,920,0.9811
52,Pakkapong Sricharoen,Thailand,920,0.9794
52,Karim Awenat,United Kingdom,920,0.9794
52,Chris Clarke,United Kingdom,920,0.9792
52,Prithviraj Mavani,India,920,0.9792
52,Andrew Heybruch,United States of America,920,0.9792
52,Jeremy Freelove,United States of America,920,0.9792
52,Cameron Fraser,New Zealand,916,0.9793
52,Nicolas Micot,France,906,0.9793
52,Danny Whittaker,Singapore,900,0.9807
52,Emilie Williams,Canada,890,0.9799
52,Stevenson Yu,Philippines,886,0.9792
52,Peter Scharl,United States of America,884,0.9792
52,Lorenzo Foti,Italy,880,0.9792
52,Grigoriy Korkishko,Russian Federation,876,0.9793
52,Jason Webber,South Africa,860,0.9792
52,Tanguy Prodault,France,859,0.9795
52,Ana Pineda,Spain,859,0.9792
52,Lianna Gerrish,United States of America,852,0.9792
52,Thanasis Dogramatzidis,Greece,840,0.9792
52,Marton Hunyady,Hungary,834,0.9793
52,Sergio Trifiletti,Italy,810,0.9794
52,Brittany Deaton,United States of America,810,0.9792
52,Anders Richter Lindén,Denmark,809,0.9792
52,Gabriela Stroj,Poland,800,0.9792
52,Johnny Valeriote,United States of America,790,0.9793
52,Robert Valentine,United States of America,786,0.9792
52,Eduardo Gonzalez Arias,Spain,782,0.98
52,Klinsmann Langhanz,Brazil,780,0.9792
52,Ben Gutscher,China,758,0.9792
52,Riley Flischel,United States of America,756,0.9792
52,Jorge Ivan Ayala Rojas,Colombia,746,0.9792
52,Julien Lacaze,Réunion,744,0.9792
52,Katelyn Stienen,United States of America,736,0.9804
52,#160437,United States of America,730,0.9802
52,Ee Chen,New Zealand,720,0.9811
52,Ben Pridmore,United Kingdom,720,0.981
52,#114127,United States of America,720,0.9804
52,Paul Richards,United States of America,720,0.9803
52,Paul Dent,United Kingdom,720,0.98
52,Robert Guiher,United States of America,720,0.9798
52,Tom Renker,Germany,720,0.9797
52,Ben Li,United States of America,720,0.9797
52,Chee Meng Lim,Malaysia,720,0.9794
52,Blake Ekelund,United States of America,720,0.9793
52,Greg Hingsbergen,United States of America,720,0.9793
52,Stepan Stepin,Russian Federation,720,0.9793
52,Hadyn Wiseman,United Kingdom,720,0.9792
52,Michel Favilla,France,720,0.9792
52,Matt Melsen,United States of America,720,0.9792
52,Michael Holmes,Canada,720,0.9792
52,#272373,Australia,720,0.9792
52,Steyn Wolmarans,South Africa,718,0.9811
52,Sergio Travieso,Spain,716,0.9814
52,Jouni Kari,Finland,716,0.9802
52,Kamil Ciesielski,Poland,716,0.9792
52,Martin Schaaphok,Netherlands,706,0.9792
52,Noëlline Nicol,France,697,0.9795
52,Min Chen,Australia,696,0.9792
52,Adam Steiner,Austria,692,0.9792
52,#926727,Canada,680,0.9792
52,Romain Clement,France,676,0.9792
52,Tze Sheng Yeo,Australia,670,0.9794
52,Jack Franken,United States of America,666,0.987
52,Tobias White,Australia,660,0.9797
52,Keegan Morrissey,Canada,660,0.9792
52,Neil Foot,United Kingdom,652,0.9793
52,#942713,United States of America,646,0.9792
52,Lawson Cox,United States of America,644,0.9792
52,Jake Collins,United States of America,634,0.9792
52,#778047,Netherlands,610,0.9797
52,Hussain Ali Nasser,Australia,610,0.9794
52,Renier Wessels,South Africa,606,0.9792
52,#501846,United States of America,604,0.9805
52,Ben Taylor,Australia,602,0.9801
52,Tom Clarke,United Kingdom,601,0.9796
52,#485924,"Taiwan, Republic of China",595,0.9793
52,Timothy Shue,New Zealand,593,0.9792
52,Vikram Hattangady,India,590,0.9795
52,#552222,Peru,590,0.9792
52,Abdelrahman Omer,Sudan,578,0.9792
52,David Brown,United States of America,564,0.9792
52,Jasper van Merle,Netherlands,560,0.9792
52,#421282,New Zealand,552,0.98
52,Kenny Hsu,United States of America,548,0.9806
52,#830543,Latvia,548,0.9792
52,Valy Greavu,Romania,548,0.9792
52,Grayson Huynh,Australia,548,0.9792
52,#271425,Germany,544,0.9869
52,Katie May,United States of America,544,0.9792
52,Josep Amela Milian,Spain,540,0.9861
52,Dhruv Raj Chaudhary,India,540,0.9792
52,Igor Dobravc Mesarec,Slovenia,532,0.9801
52,Michael Baker,United States of America,532,0.9792
52,Harry Watson,United Kingdom,510,0.9792
52,John Docherty,United Kingdom,504,0.9802
52,Dominic Walsh,United Kingdom,502,0.9792
52,Marc Castro,Spain,500,0.9795
52,Alyssa Infante,United States of America,500,0.9792
52,Colin Davidson,United States of America,498,0.9792
52,Arnold Miron,United Kingdom,496,0.9792
52,Maria malham,United Kingdom,490,0.9796
52,#157573,Germany,486,0.9792
52,#734124,Germany,456,0.9792
52,#896506,United States of America,450,0.9919
52,Nikolay Georgiev,Bulgaria,450,0.9879
52,#395638,United States of America,450,0.9803
52,David Tang,Australia,450,0.9795
52,#260418,"Hong Kong SAR, China",450,0.9794
52,Lisa Huang,Australia,450,0.9792
52,Jessica Fourmentel,France,444,0.985
52,Dave Bell,United Kingdom,444,0.9801
52,#768734,United Kingdom,444,0.9792
52,Sarah Fraser,Georgia,443,0.9792
52,Levi Oberg,United States of America,442,0.98
52,Jaq Kennedy,United Kingdom,438,0.9792
52,Stig Hedström-Cornéer,Sweden,436,0.9794
52,Torben Lindow,Germany,428,0.9794
52,#865029,India,428,0.9792
52,Murray Trim,New Zealand,414,0.9792
52,Jan Hoffman,South Africa,407,0.9792
52,Jörg Profanter,Austria,402,0.9804
52,Jérémie Verdonck,France,398,0.9871
52,Lara Holding-Jones,United Kingdom,398,0.9799
52,#216350,United States of America,390,0.9825
52,#708756,United Kingdom,388,0.9792
52,#293174,Australia,380,0.9897
52,Rob Wheatley,United Kingdom,380,0.9792
52,Kelly Jones,South Africa,380,0.9792
52,Diana Barragan,United States of America,376,0.9872
52,Denys Timankov,Germany,376,0.9795
52,Mark Clulow,South Africa,376,0.9792
52,Helen Dupree,United States of America,368,0.9792
52,Cokro Fidian,Indonesia,360,0.9849
52,Liliana Bulfone,Australia,360,0.9823
52,Jack Parsons,United Kingdom,348,0.9823
52,#909417,Australia,346,0.982
52,Samir Asadov,Ukraine,338,0.9796
52,Vladimir Smiljanic,Canada,328,0.9792
52,#780299,Poland,324,0.9802
52,Jonna Sorsa,Finland,320,0.9792
52,Fraser Buchanan,Canada,316,0.9792
52,Rory Ackerman,Australia,314,0.9794
52,Nawaf Al Omari,Saudi Arabia,310,0.9857
52,Vasile Chiriac,Romania,310,0.9801
52,Grant Pitarys,United States of America,310,0.9795
52,Sandip Agarwal,India,310,0.9792
52,#734477,United Kingdom,306,0.9893
52,#310336,Indonesia,304,0.9831
52,Norman Sheppard,United States of America,298,0.9792
52,Curtis Landry,United States of America,290,0.9891
52,Songglod Petchamras,Thailand,290,0.9862
52,#730481,Switzerland,286,0.9794
52,Sameer Jagetia,United States of America,286,0.9792
52,#954046,Sweden,270,0.98
52,Kamil Leśniak,Poland,270,0.9794
52,Tom Vincent,United Kingdom,270,0.9792
52,Edgar Arutiunian,Poland,268,0.9798
52,#810890,Canada,246,0.9792
52,Robert Barnes,United Kingdom,242,0.9792
52,#175833,South Africa,230,0.9792
52,Wojciech Rybak,Poland,192,0.9797
52,#490290,India,70,0.9821
52,#611540,Latvia,40,0.9792
52,#452205,Germany,36,0.9931
53,Julien Lacaze,EX,1250,187
53,Washington Augusto Demicheli Junior,MG,1050,1
53,Fábio de Carvalho Gatti,SP,990,0
53,Felipe Rocha Carvalho,SP,960,0
53,Diego Martins Ruvieri,SP,930,228
53,Jardiel Euflázio Felismino,PB,930,0
53,Gabriel Sotero,RJ,930,0
53,Bruno Merola Correa,RJ,920,4
53,Leandro Machado,SP,860,0
53,Vinicius dos Santos Costa,MG,810,3
53,Lucas Dourado,SP,810,1
53,Thiago Da Silva Romeiro,MS,810,0
53,Kleber Koiti Takemoto,MS,760,4
53,Juan Rodrigo Harbar Penas,PR,740,12
53,Gustavo Schroeder Sapelli,SC,730,32
53,Eduardo Schneider Nering,PR,730,0
53,Juliano Neves,SP,690,0
53,Guilherme Vezzoni,SP,673,0
53,Vitor Augusto Dib Martinho,GO,660,34
53,Augusto Thomas,RS,660,0
53,Bruno Lucas de Oliveira,SP,650,67
53,Emanuel Augusto Coutinho da Silva,PR,610,72
53,Rafael Volner,SP,570,0
53,Wagner Willian,SP,552,0
53,Wanderlei Hüttel,SC,540,30
53,Dionathan Magayver Sperandio,RS,500,0
53,Paulo Roberto Resutta Gonçalves,SP,450,0
53,Daniel Gonçalves Pereira,RJ,443,0
53,André da Silva Gonçalves,SP,419,0
53,Luccas Pereira,RJ,410,42
53,Fredson Alves Pinho,GO,370,0
53,Samara Lana da Rocha,MG,366,156
53,Wellington Luíz Pereira,MG,360,1
53,André Blume,SP,312,13
53,Débora Barbosa Mota,SP,310,0
53,Matheus Henrique Ribeiro Leite,SP,280,0
53,Rogerio Almeida de Oliveira,SP,260,48
53,Manoel Messias Batista,SP,156,0
53,Agnaldo Clozer Pinheiro,SP,120,0
54,Peter Scharl,United States of America,1250,0.9821
54,Jakub Pomykalski,Poland,1191,0.9792
54,Anders Richter Lindén,Denmark,1110,0.9792
54,Lorenzo Foti,Italy,1065,0.983
54,Jack Franken,United States of America,1058,0.9792
54,Andrew Ngai,Australia,1033,0.9794
54,Joshua Bruce,United States of America,1012,0.9792
54,Michael Holmes,Canada,983,0.9794
54,Ben deLeon,United States of America,973,0.9811
54,Zhang Yunyi,China,973,0.9812
54,Johnny Valeriote,United States of America,953,0.9792
54,Ben Gutscher,China,953,0.9792
54,Pakkapong Sricharoen,Thailand,903,0.9792
54,Sameer Jagetia,United States of America,900,0.9792
54,David Brown,United States of America,890,0.9792
54,Emad Oughourli,United States of America,890,0.9801
54,Steyn Wolmarans,South Africa,889,0.9792
54,Dan Seiders,United States of America,883,0.9792
54,Jeremy Freelove,United States of America,855,0.9792
54,Stevenson Yu,Philippines,854,0.9801
54,Paul Dent,United Kingdom,854,0.9794
54,Adam Reichenbach,Hungary,830,0.9792
54,David Nordstrom,United States of America,830,0.9805
54,Chris Clarke,United Kingdom,813,0.9806
54,Jouni Kari,Finland,813,0.9795
54,Michael Jarman,United Kingdom,812,0.9792
54,Jacob Andrews,United States of America,810,0.9801
54,Terry Milyard,United States of America,810,0.9793
54,Andrew Cheng,Canada,810,0.9792
54,Riley Flischel,United States of America,800,0.9799
54,Brandon Moyer,United States of America,800,0.9792
54,Nicolas Micot,France,790,0.9818
54,Brian Hanley,United States of America,790,0.9794
54,Robert Valentine,United States of America,788,0.9793
54,Nick Lowman,United States of America,774,0.9806
54,Elliott Paterson,United Kingdom,770,0.9795
54,Jean Wolleh,Germany,765,0.9792
54,Thomas M Dickinson,United States of America,760,0.9794
54,Harry Watson,United Kingdom,758,0.9802
54,Brittany Deaton,United States of America,757,0.9792
54,Anup Agarwal,India,740,0.9792
54,Thanasis Dogramatzidis,Greece,740,0.9792
54,Tom Vincent,United Kingdom,740,0.9796
54,Taylor Robinson,United States of America,738,0.9792
54,Danny Whittaker,Singapore,711,0.9792
54,James Bao,United States of America,599,0.9792
54,Karim Awenat,United Kingdom,590,0.9792
54,Prithviraj Mavani,India,590,0.9792
54,Nick Boberg,New Zealand,588,0.9792
54,Grigoriy Korkishko,Russian Federation,580,0.9794
54,Stephanie A,United States of America,564,0.9792
54,Tze Sheng Yeo,Australia,554,0.9799
54,#830543,Latvia,552,0.9793
54,Diarmuid Early,Ireland,550,0.9878
54,Keegan Morrissey,Canada,550,0.9792
54,Lianna Gerrish,United States of America,542,0.9792
54,Noëlline Nicol,France,531,0.9792
54,Adam Carter,Canada,530,0.9792
54,Edwin Brown,United Kingdom,520,0.9795
54,Tom Clarke,United Kingdom,520,0.9793
54,#421282,New Zealand,520,0.9792
54,Curtis Landry,United States of America,520,0.9806
54,James Curtis,United Kingdom,520,0.9792
54,#581178,United States of America,506,0.9798
54,Harry Seiders,United States of America,504,0.9792
54,#501846,United States of America,501,0.9805
54,Colin Davidson,United States of America,484,0.9792
54,Romain Clement,France,470,0.9806
54,Paul Richards,United States of America,467,0.9792
54,#865029,India,457,0.9792
54,#280931,Germany,457,0.9796
54,Hadyn Wiseman,United Kingdom,445,0.9792
54,Jason Webber,South Africa,440,0.9792
54,Andrew Heybruch,United States of America,439,0.9792
54,Blake Ekelund,United States of America,439,0.9794
54,Igor Dobravc Mesarec,Slovenia,435,0.9803
54,#271425,Germany,433,0.9808
54,#704726,United Kingdom,432,0.9792
54,Daniel Hart,United States of America,430,0.9794
54,Coby Dombrowsky,United States of America,430,0.9792
54,Eduardo Gonzalez Arias,Spain,430,0.9792
54,Ee Chen,New Zealand,430,0.9817
54,Robert Guiher,United States of America,430,0.9817
54,Josep Amela Milian,Spain,430,0.9823
54,Jaq Kennedy,United Kingdom,430,0.9792
54,Grant Pitarys,United States of America,430,0.9792
54,#351743,Canada,430,0.9792
54,Amber Johnson,United States of America,430,0.9792
54,Graydon Moore,Canada,430,0.9795
54,Patrick McKinney,United States of America,430,0.9792
54,Tanguy Prodault,France,425,0.9792
54,Greg Hingsbergen,United States of America,420,0.9793
54,Jan Hoffman,South Africa,410,0.9792
54,Gareth Watson,South Africa,410,0.9841
54,#700346,Latvia,410,0.9804
54,Jörg Profanter,Austria,409,0.9792
54,Jim Pappalardo,United States of America,409,0.9805
54,Emilie Williams,Canada,402,0.9793
54,#154034,Canada,402,0.9792
54,Neil Foot,United Kingdom,401,0.9805
54,Tom Renker,Germany,400,0.9804
54,#896506,United States of America,400,0.9794
54,#216350,United States of America,400,0.9801
54,Matt Stockton,United States of America,398,0.9792
54,Andy Chen,United States of America,396,0.9798
54,Luca Riccardi,Italy,390,0.9795
54,Helen Dupree,United States of America,388,0.9792
54,Gabriela Stroj,Poland,386,0.9798
54,Matt Melsen,United States of America,380,0.9792
54,Cecelia Rieb,United States of America,380,0.9792
54,Dan Blake,United States of America,380,0.9792
54,Charles Poulain,France,369,0.9839
54,Jasper van Merle,Netherlands,364,0.9796
54,Matthew Brom,United States of America,360,0.9793
54,Michael Baker,United States of America,352,0.981
54,Ana Pineda,Spain,340,0.9792
54,Dhruv Raj Chaudhary,India,340,0.9795
54,#293174,Australia,340,0.9792
54,Rob Wheatley,United Kingdom,340,0.9792
54,Diana Barragan,United States of America,340,0.9797
54,Vladimir Smiljanic,Canada,340,0.9796
54,#954046,Sweden,340,0.9792
54,#549792,United States of America,340,0.9799
54,Danielle Huizinga,Netherlands,340,0.9792
54,#884668,United States of America,340,0.9798
54,#578074,United States of America,340,0.9792
54,Norman Sheppard,United States of America,330,0.9801
54,Jacob De La Cruz,United States of America,330,0.9809
54,#350135,United States of America,330,0.9792
54,Nikolay Georgiev,Bulgaria,329,0.9795
54,#890706,France,328,0.9792
54,Ben Pridmore,United Kingdom,323,0.9797
54,Jason Sindler,United States of America,321,0.9792
54,#665966,Sweden,320,0.9792
54,Ben Li,United States of America,312,0.9792
54,#753792,Canada,311,0.9792
54,#452145,Finland,309,0.9792
54,#810890,Canada,303,0.9792
54,Patrick Chatain,Colombia,303,0.9793
54,Klinsmann Langhanz,Brazil,297,0.9795
54,Ashleigh Roberts,United States of America,290,0.9797
54,Matt Ficarra,United States of America,290,0.9792
54,Timothy Shue,New Zealand,289,0.9792
54,Kelly Jones,South Africa,282,0.9792
54,Lawson Cox,United States of America,280,0.9794
54,Denys Timankov,Germany,280,0.9797
54,Justin Platt,United States of America,270,0.9813
54,Robert Buemmer,Australia,270,0.9792
54,Roland Hartz,France,270,0.9799
54,#310566,United States of America,270,0.9795
54,Ricardo Domínguez,Mexico,260,0.9811
54,Valy Greavu,Romania,260,0.9792
54,#631688,France,260,0.9792
54,Stefani Nici Hinkel,United States of America,260,0.9799
54,Tobias White,Australia,257,0.9792
54,Bo Rydobon,Thailand,250,0.9792
54,Cameron Fraser,New Zealand,250,0.9805
54,#168919,United States of America,250,0.9792
54,Harry Gross,United Kingdom,249,0.9792
54,#160437,United States of America,240,0.9806
54,John Docherty,United Kingdom,240,0.9814
54,Dominic Walsh,United Kingdom,240,0.9792
54,Maria malham,United Kingdom,240,0.9792
54,#157573,Germany,240,0.9814
54,#126463,France,240,0.9796
54,Alana Reid,Canada,240,0.9816
54,Venkat Ravi,United States of America,240,0.9833
54,Sarolta Váraljai,Hungary,240,0.9795
54,Arnold Miron,United Kingdom,232,0.9798
54,#708756,United Kingdom,230,0.9795
54,#879927,Spain,230,0.9792
54,Eric Chan,Canada,230,0.9792
54,#843212,South Africa,230,0.9792
54,Jérémie Verdonck,France,220,0.9792
54,Thomas Beard,United Kingdom,219,0.9798
54,#989043,United Kingdom,219,0.9796
54,Alyssa Infante,United States of America,210,0.9792
54,#780299,Poland,210,0.9798
54,Nicholas Fox,United States of America,203,0.9792
54,Marc Castro,Spain,200,0.9807
54,Torben Lindow,Germany,200,0.9792
54,Jamie Nestrick,United States of America,200,0.9805
54,#954634,France,196,0.9792
54,Jean Drouin,Canada,158,0.9794
54,Jessica Fourmentel,France,149,0.9792
54,Kamil Ciesielski,Poland,140,0.9917
54,Jake Collins,United States of America,140,0.9792
54,Murray Trim,New Zealand,140,0.9797
54,Kamil Leśniak,Poland,140,0.9805
54,#812407,France,136,0.9801
54,#552222,Peru,130,0.988
54,#260418,"Hong Kong SAR, China",130,0.9792
54,#688846,United States of America,130,0.9797
54,Mark Clulow,South Africa,125,0.9792
54,#969117,Sweden,119,0.9795
54,Adam Steiner,Austria,116,0.9792
54,#270791,United States of America,116,0.9792
54,Katelyn Stienen,United States of America,112,0.9792
54,#168574,Germany,110,0.9866
54,#786442,United States of America,110,0.9849
54,Peter Gorvitz,United States of America,110,0.9802
54,#540597,Italy,110,0.982
54,#640420,United States of America,100,0.9792
54,#944173,Brazil,100,0.9797
54,Sergio Travieso,Spain,92,0.9821
54,Cheng Wei Hu,"Taiwan, Republic of China",92,0.9878
54,#734124,Germany,92,0.9811
54,#730481,Switzerland,92,0.9792
54,Eldar Lachinov,Azerbaijan,92,0.9824
54,#499194,Colombia,92,0.9792
54,Tim Gabriel Töpper,Germany,86,0.9792
54,#114127,United States of America,80,0.9792
54,Lara Holding-Jones,United Kingdom,80,0.9795
54,Jack Parsons,United Kingdom,80,0.9812
54,Nawaf Al Omari,Saudi Arabia,80,0.9798
54,Vasile Chiriac,Romania,80,0.9792
54,Songglod Petchamras,Thailand,80,0.9923
54,#175833,South Africa,80,0.9792
54,Zachary Blonder,United States of America,80,0.9792
54,Michele Matthews,United States of America,80,0.9796
54,#805489,United States of America,80,0.9792
54,Anaïs Gardet,France,80,0.9792
54,Liliana Bulfone,Australia,32,0.9835
54,Sandip Agarwal,India,20,0.9934
54,#734477,United Kingdom,20,0.9797
54,#108470,Chile,20,0.9952
54,Nathan Cunningham,United States of America,20,0.9961
54,#750819,United States of America,20,0.9978
55,Jean Wolleh,EX,1170,83
55,Washington Augusto Demicheli Junior,MG,1120,28
55,Bruno Merola Correa,RJ,910,35
55,Felipe Rocha Carvalho,SP,744,0
55,Thomas Marcelo e Silva,GO,700,9
55,Juliano Neves,SP,690,70
55,Vitor Augusto Dib Martinho,GO,690,6
55,Gabriel Sotero,RJ,680,0
55,Jardiel Euflázio Felismino,PB,666,0
55,Augusto Thomas,RS,660,0
55,Wagner Willian,SP,580,0
55,Juan Rodrigo Harbar Penas,PR,550,0
55,Leandro Machado,SP,542,174
55,Wellington Luíz Pereira,MG,530,34
55,Fábio de Carvalho Gatti,SP,504,55
55,Emanuel Augusto Coutinho da Silva,PR,504,0
55,Rafael Volner,SP,470,171
55,Gilberto Come,SP,458,0
55,André da Silva Gonçalves,SP,440,5
55,André Luiz Baldo,SC,394,0
55,Daniel Gonçalves Pereira,RJ,372,3
55,Kleber Koiti Takemoto,MS,348,77
55,Rogerio Almeida de Oliveira,SP,345,3
55,Guilherme Vezzoni,SP,339,104
55,Agnaldo Clozer Pinheiro,SP,300,31
55,Wanderlei Hüttel,SC,270,14
55,Dionathan Magayver Sperandio,RS,264,0
55,Samara Lana da Rocha,MG,124,0
56,Andrew Ngai,Australia,1190,0.9794
56,Jakub Pomykalski,Poland,1070,0.9799
56,Sergio Trifiletti,Italy,1070,0.9793
56,Chris Clarke,United Kingdom,1024,0.9794
56,Jack Franken,United States of America,988,0.9792
56,Pakkapong Sricharoen,Thailand,974,0.9792
56,Peter Scharl,United States of America,940,0.9796
56,Diarmuid Early,Ireland,940,0.9792
56,Julien Lacaze,Réunion,938,0.9803
56,Hadyn Wiseman,United Kingdom,938,0.9792
56,Jeremy Freelove,United States of America,938,0.9792
56,Matt Ficarra,United States of America,892,0.9799
56,Brittany Deaton,United States of America,880,0.9808
56,Colin Sheehe,United States of America,880,0.9799
56,Lorenzo Foti,Italy,880,0.9799
56,Harry Watson,United Kingdom,880,0.9795
56,Karim Awenat,United Kingdom,880,0.9794
56,Tim Froelich,United States of America,880,0.9794
56,Taylor Robinson,United States of America,880,0.9793
56,Greg Hingsbergen,United States of America,880,0.9792
56,Benjamin Weber,Austria,880,0.9792
56,Ben Carr,United States of America,856,0.9795
56,Jason Webber,South Africa,830,0.9815
56,Emad Oughourli,United States of America,830,0.9813
56,Jacob Andrews,United States of America,830,0.9808
56,Katrin Dziergwa,Germany,830,0.9807
56,James Bao,United States of America,830,0.9806
56,Riley Flischel,United States of America,830,0.9802
56,Jesi Lipp,United States of America,830,0.9798
56,Timothy Shue,New Zealand,830,0.9794
56,Adam Carter,Canada,830,0.9793
56,Zachary Espiritu,United States of America,830,0.9793
56,Anup Agarwal,India,830,0.9792
56,Martin Morissette,Canada,830,0.9792
56,Min Chen,Australia,830,0.9792
56,Adam Reichenbach,Hungary,830,0.9792
56,Jean Wolleh,Germany,802,0.9792
56,Coby Dombrowsky,United States of America,800,0.9792
56,Tom Renker,Germany,790,0.98
56,Michael Holmes,Canada,790,0.9792
56,Andrew Heybruch,United States of America,790,0.9792
56,#890706,France,790,0.9792
56,Joshua Bruce,United States of America,790,0.9792
56,Vikram Hattangady,India,780,0.9796
56,David Nordstrom,United States of America,765,0.9795
56,#606318,United States of America,760,0.9792
56,Sameer Jagetia,United States of America,760,0.9792
56,Nicolas Micot,France,747,0.9793
56,#315203,United States of America,720,0.9792
56,David Brown,United States of America,671,0.9805
56,Ben deLeon,United States of America,660,0.9792
56,#168919,United States of America,660,0.9792
56,Colin Davidson,United States of America,624,0.9792
56,Alwyn Birkholtz,South Africa,620,0.9804
56,Cheong Ng,New Zealand,620,0.9792
56,Johnny Valeriote,United States of America,620,0.9792
56,Danny Whittaker,Singapore,610,0.9813
56,Brian Hanley,United States of America,610,0.9796
56,Ben Gutscher,China,610,0.9792
56,Thanasis Dogramatzidis,Greece,610,0.9792
56,Edwin Brown,United Kingdom,580,0.9793
56,Michael Baker,United States of America,570,0.9793
56,#785634,United States of America,550,0.98
56,Jouni Kari,Finland,550,0.9794
56,Alexandre Lemoine,France,546,0.9803
56,Dan Seiders,United States of America,540,0.9797
56,Andrew Cheng,Canada,540,0.9792
56,Ben Taylor,Australia,540,0.9792
56,Grayson Huynh,Australia,540,0.9792
56,Anders Richter Lindén,Denmark,489,0.9818
56,Nick Lowman,United States of America,480,0.9808
56,Cameron Fraser,New Zealand,480,0.9793
56,Josep Amela Milian,Spain,480,0.9792
56,Matt Stockton,United States of America,480,0.9792
56,Dan Blake,United States of America,480,0.9792
56,Mike Kern,United States of America,480,0.9792
56,Elliott Paterson,United Kingdom,445,0.9797
56,#946582,Poland,440,0.9799
56,Levi Oberg,United States of America,440,0.9793
56,#865029,India,440,0.9792
56,Jason Sindler,United States of America,440,0.9792
56,Jaq Kennedy,United Kingdom,433,0.9792
56,Curtis Landry,United States of America,430,0.9808
56,Jacob De La Cruz,United States of America,430,0.9804
56,Grigoriy Korkishko,Russian Federation,430,0.9799
56,#896506,United States of America,430,0.9796
56,#241646,Brazil,430,0.9792
56,Robert Valentine,United States of America,430,0.9792
56,Emilie Williams,Canada,430,0.9792
56,Dhruv Raj Chaudhary,India,430,0.9792
56,Patrick Chatain,Colombia,430,0.9792
56,Klinsmann Langhanz,Brazil,430,0.9792
56,Samir Asadov,Ukraine,430,0.9792
56,Juan Cifuentes,Chile,430,0.9792
56,Jim Pappalardo,United States of America,410,0.9802
56,James Curtis,United Kingdom,410,0.9792
56,Paul Dent,United Kingdom,400,0.9793
56,#926727,Canada,398,0.9795
56,Steyn Wolmarans,South Africa,398,0.9792
56,Justin Platt,United States of America,390,0.981
56,Arnold Miron,United Kingdom,390,0.9807
56,#310336,Indonesia,390,0.9805
56,#168574,Germany,390,0.9804
56,#631688,France,390,0.9803
56,John Docherty,United Kingdom,390,0.9796
56,#280931,Germany,390,0.9796
56,Jessica Fourmentel,France,390,0.9796
56,#501846,United States of America,390,0.9795
56,Zachary Blonder,United States of America,390,0.9795
56,Adam Steiner,Austria,390,0.9793
56,Jasper van Merle,Netherlands,390,0.9792
56,Michel Favilla,France,390,0.9792
56,Prithviraj Mavani,India,390,0.9792
56,Lianna Gerrish,United States of America,390,0.9792
56,Sandip Agarwal,India,390,0.9792
56,Jérémie Verdonck,France,370,0.982
56,#552222,Peru,365,0.98
56,Rob Wheatley,United Kingdom,362,0.9792
56,Ana Pineda,Spain,360,0.9795
56,Brandon Moyer,United States of America,360,0.9792
56,Anaïs Gardet,France,360,0.9792
56,Washington Demicheli,Brazil,360,0.9792
56,#138582,France,360,0.9792
